id_1,id_2
136,150
137,138
137,157
137,221
137,216
137,145
137,220
137,144
137,214
137,206
138,145
138,220
138,214
138,206
138,137
138,221
138,208
138,216
138,152
138,139
138,157
138,3
139,138
139,214
139,210
139,206
139,156
139,218
139,221
139,154
139,208
139,216
139,3
140,221
140,216
140,220
140,214
140,206
140,154
141,221
141,156
142,220
142,206
142,221
142,157
142,216
142,143
143,220
143,157
143,206
143,142
143,218
143,158
143,208
144,145
144,218
144,137
144,208
144,216
144,138
144,220
144,157
144,206
144,159
145,220
145,144
145,206
145,151
145,208
145,216
145,160
145,218
145,157
145,210
145,3
145,161
146,221
146,162
146,148
146,214
146,206
147,220
147,216
148,206
148,161
148,221
148,216
148,146
148,149
148,3
148,163
148,220
148,214
149,164
149,220
149,148
149,163
149,208
149,206
150,216
150,151
150,205
150,136
151,220
151,144
151,205
151,150
151,213
151,157
151,221
151,219
152,220
152,213
152,221
152,138
153,221
153,209
153,154
153,139
153,205
153,216
154,155
154,140
154,219
154,139
154,205
154,216
155,220
155,213
155,221
155,154
155,140
156,219
156,216
156,138
156,220
156,152
156,139
156,141
157,212
157,142
157,138
157,145
157,137
157,219
157,144
157,213
157,143
157,205
157,221
157,216
158,212
158,142
158,221
158,219
158,1
158,220
158,143
158,216
159,216
159,220
159,213
159,221
160,209
160,220
160,205
160,221
160,216
160,145
160,165
161,213
161,145
161,160
161,221
161,219
161,212
161,165
161,220
161,146
162,216
162,148
162,147
162,219
162,1
162,213
162,161
163,213
163,221
163,216
163,220
163,148
164,149
164,221
164,216
164,220
165,1
165,161
165,220
165,213
165,160
165,221
165,216
165,145
165,219
166,170
166,220
166,214
166,206
166,221
166,169
167,221
167,216
167,214
167,210
167,206
167,171
168,221
168,214
169,221
169,216
169,166
169,209
169,213
169,170
169,205
170,221
170,219
170,171
170,209
170,220
170,169
170,167
170,216
170,213
171,219
171,216
171,212
171,172
171,168
171,220
171,205
171,167
171,213
171,170
172,168
172,213
172,171
172,221
172,216
172,212
172,220
172,219
173,220
173,188
173,203
173,210
173,174
174,175
174,3
174,197
174,220
174,189
174,206
174,221
174,216
174,188
174,218
174,194
175,189
175,3
175,174
175,214
175,178
175,177
175,210
175,206
175,176
175,195
175,194
175,218
176,192
176,178
176,206
176,218
176,221
176,216
176,175
177,3
177,220
177,175
177,218
177,208
177,190
177,193
178,190
178,216
178,175
178,220
178,177
178,208
179,206
179,194
179,221
180,221
180,216
180,220
180,214
180,206
181,220
181,206
181,216
181,196
182,200
182,221
182,216
182,198
182,197
182,214
182,210
183,216
183,199
183,214
183,198
183,206
183,221
184,200
184,206
184,202
184,221
184,216
184,185
185,202
185,3
185,200
185,201
185,220
185,184
185,218
185,216
186,203
186,187
186,220
186,214
186,221
186,216
187,208
187,203
187,3
187,206
187,204
187,186
187,216
188,174
188,221
188,173
188,209
188,220
188,205
189,195
189,209
189,175
189,220
189,174
189,221
189,216
190,176
190,213
190,216
190,209
190,220
191,220
191,213
191,176
192,191
192,176
192,220
192,213
192,221
192,216
192,212
193,213
193,220
194,1
194,174
194,221
194,219
194,195
194,179
194,175
194,220
195,213
195,196
195,221
195,216
195,189
195,174
195,175
195,219
195,180
195,1
195,220
196,180
196,219
196,181
196,220
196,213
196,221
196,216
196,195
196,212
197,205
197,173
197,221
197,216
197,200
197,219
197,198
197,1
197,220
198,1
198,220
198,213
198,205
198,200
198,216
198,212
198,182
198,199
199,220
199,213
199,221
199,216
199,212
199,198
199,183
200,213
200,221
200,216
200,219
200,1
200,205
200,197
200,185
201,213
201,185
201,221
201,216
201,220
202,184
202,1
202,185
202,200
202,213
202,221
203,197
203,188
203,187
203,220
203,174
203,205
203,173
204,220
204,221
204,216
204,187
205,222
206,216
206,222
207,2
207,222
208,222
209,211
209,213
210,206
211,215
212,207
213,222
213,216
214,222
215,216
216,222
217,222
218,217
218,222
218,206
219,222
219,2
219,213
220,221
221,220
222,220
